1638176707.065433000,-1.75943,-127.872,-2.36731
1638176707.565683000,-1.73074,-129.942,-2.39567
1638176708.065945000,-1.70102,-132.069,-2.40957
1638176708.566206000,-1.65901,-134.247,-2.43651
1638176709.066460000,-1.61471,-136.479,-2.4667
1638176709.566724000,-1.56899,-138.758,-2.48147
1638176710.066978000,-1.50718,-141.091,-2.46602
1638176710.567243000,-1.43339,-143.465,-2.44087
1638176711.067501000,-1.36012,-145.877,-2.41336
1638176711.568148000,-1.27512,-148.319,-2.38282
1638176712.068042000,-1.18161,-150.795,-2.34618
1638176712.468220000,-1.11101,-152.799,-2.32271
1638176712.868430000,-1.04621,-154.823,-2.30639
1638176713.268933000,-0.977219,-156.865,-2.30523
1638176713.669028000,-0.897225,-158.92,-2.29978
1638176714.069256000,-0.821686,-161.01,-2.27502
1638176714.469438000,-0.738975,-163.122,-2.2528
1638176714.869648000,-0.659833,-165.251,-2.23348
1638176715.269847000,-0.606722,-167.429,-2.19438
1638176715.670058000,-0.547662,-169.638,-2.15482
1638176716.070283000,-0.465667,-171.849,-2.13195
1638176716.470479000,-0.368675,-174.08,-2.09662
1638176718.071432000,-0.00975457,-183.148,-1.94898
1638176718.471506000,0.0554748,-185.361,-1.88068
1638176718.871729000,0.108431,-187.547,-1.82003
1638176719.271928000,0.176861,-189.75,-1.75896
1638176719.672142000,0.247499,-191.944,-1.7084
1638176720.072341000,0.323035,-194.144,-1.61808
1638176720.472552000,0.401462,-196.346,-1.50348
1638176720.872754000,0.473413,-198.548,-1.38977
1638176721.272959000,0.548082,-200.755,-1.26874
1638176721.673491000,0.61851,-202.977,-1.14757
1638176722.073377000,0.652757,-205.295,-0.963682
1638176722.473587000,0.663216,-207.691,-0.73397
1638176722.873799000,0.666966,-210.104,-0.52731
1638176723.274024000,0.74216,-212.416,-0.482739
1638176723.674204000,0.817582,-214.765,-0.423373
1638176724.074438000,0.889327,-217.124,-0.391104
1638176724.474615000,0.95548,-219.505,-0.36681
1638176724.875342000,1.02626,-222.034,-0.341707
1638176725.275208000,1.09503,-224.472,-0.29746
1638176725.675411000,1.16865,-226.914,-0.248103
1638176726.075857000,1.23305,-229.515,-0.24947
1638176726.475833000,1.28016,-231.494,-0.269054
1638176726.876072000,1.35325,-234.18,-0.293684
1638176727.276637000,1.4266,-236.319,-0.28692
1638176727.676466000,1.51423,-238.705,-0.264814
1638176728.076657000,1.63139,-241.647,-0.305345
1638176728.476900000,1.70087,-243.407,-0.34058
1638176728.877094000,1.78239,-245.779,-0.373003
1638176729.277294000,1.89271,-249.079,-0.368014
1638176729.677958000,1.93622,-250.697,-0.3737
1638176730.077694000,2.0128,-253.217,-0.391874
1638176730.377951000,2.06644,-255.143,-0.392514
1638176730.778057000,2.13612,-257.695,-0.418899
1638176731.178266000,2.16932,-260.228,-0.488766
1638176731.578482000,2.19414,-262.731,-0.561358
1638176731.978687000,2.22689,-265.206,-0.610496
1638176732.378889000,2.28188,-267.652,-0.628672
1638176732.780071000,2.34276,-270.419,-0.653793
1638176733.179302000,2.38417,-272.421,-0.68263
1638176733.579520000,2.42822,-274.744,-0.711788
1638176733.979723000,2.4658,-277.035,-0.744968
1638176734.379933000,2.46182,-279.339,-0.796594
1638176734.780129000,2.46001,-281.64,-0.86872
1638176735.180362000,2.48255,-283.989,-0.896192
1638176735.580553000,2.50692,-286.375,-0.927001
1638176735.980787000,2.55389,-288.802,-0.966512
1638176736.380999000,2.64178,-291.271,-1.01388
1638176736.781173000,2.72865,-293.782,-1.06318
1638176737.181376000,2.78478,-296.36,-1.0842
1638176737.581586000,2.85232,-298.959,-1.10192
1638176737.981795000,2.92797,-301.535,-1.12532
1638176738.382006000,3.00749,-304.079,-1.1456
1638176738.782210000,3.08996,-306.588,-1.16497
1638176739.182420000,3.17862,-309.065,-1.17826
1638176739.582643000,3.26295,-311.506,-1.19656
1638176739.982833000,3.35049,-313.901,-1.22046
1638176740.383043000,3.4411,-316.264,-1.24064
1638176740.783247000,3.53096,-318.585,-1.27315
1638176741.183480000,3.61746,-320.869,-1.30926
1638176741.583665000,3.70395,-323.148,-1.34094
1638176741.983892000,3.79583,-325.416,-1.36176
1638176742.384080000,3.8942,-327.651,-1.36966
1638176742.784282000,3.98634,-329.898,-1.35964
1638176743.184491000,4.05023,-332.179,-1.37324
1638176743.584705000,4.11111,-334.483,-1.38816
1638176743.984916000,4.16632,-336.809,-1.4183
1638176744.385132000,4.22459,-339.164,-1.44773
1638176744.785952000,4.28981,-341.546,-1.47218
1638176745.185529000,4.3657,-343.913,-1.48214
1638176745.585725000,4.44243,-346.281,-1.4993
1638176745.985945000,4.51085,-348.646,-1.50977
1638176746.386146000,4.5798,-351.012,-1.50945
1638176746.786350000,4.65509,-353.361,-1.51547
1638176747.186563000,4.71771,-355.711,-1.52232
1638176747.586769000,4.78435,-358.04,-1.53825
1638176747.986978000,4.85396,-360.363,-1.53937
1638176748.387191000,4.93745,-362.681,-1.54616
1638176748.787389000,5.01618,-365.031,-1.55065
1638176749.187866000,5.07997,-367.4,-1.57383
1638176749.587801000,5.14229,-369.817,-1.56634
1638176749.988012000,5.20716,-372.233,-1.58467
1638176750.388221000,5.29642,-374.62,-1.60965
1638176750.788426000,5.38658,-376.987,-1.63449
1638176751.188637000,5.4685,-379.362,-1.65709
1638176751.588846000,5.55126,-381.715,-1.6812
1638176751.989057000,5.64404,-384.039,-1.70327
1638176752.389258000,5.74996,-386.339,-1.72286
1638176752.789461000,5.84904,-388.641,-1.7454
1638176753.189675000,5.93664,-390.949,-1.77566
1638176753.589911000,6.04028,-393.253,-1.80414
1638176753.990104000,6.14779,-395.584,-1.78498
1638176754.390309000,6.22836,-397.953,-1.73236
1638176754.790502000,6.30778,-400.314,-1.70228
1638176755.190734000,6.38351,-402.693,-1.66558
1638176755.590918000,6.45936,-405.081,-1.63503
1638176755.991164000,6.5321,-407.459,-1.61359
1638176756.391391000,6.60077,-409.816,-1.5996
1638176756.792729000,6.66444,-412.152,-1.58484
1638176757.191752000,6.72986,-414.453,-1.58103
1638176757.591962000,6.79135,-416.725,-1.56827
1638176757.992195000,6.84777,-418.967,-1.55676
1638176758.392387000,6.90239,-421.174,-1.5529
1638176758.792582000,6.94965,-423.351,-1.54816
1638176759.192813000,7.15369,-425.815,-1.39215
1638176759.592998000,7.37732,-428.291,-1.21393
1638176759.993208000,7.53342,-430.603,-1.10234
1638176760.393418000,7.58715,-432.672,-1.10216
1638176760.793634000,7.64299,-434.709,-1.10235
1638176761.294601000,7.67873,-437.172,-1.10306
1638176761.794136000,7.70825,-439.562,-1.10699
1638176762.294415000,7.74363,-441.844,-1.10226
1638176762.794656000,7.78532,-443.989,-1.10672
1638176763.294918000,7.81431,-446.011,-1.11633
1638176763.896276000,7.84166,-448.393,-1.13859
1638176764.495836000,7.86096,-450.613,-1.1485
1638176765.095869000,7.85585,-452.8,-1.12835
1638176765.696171000,7.83613,-454.923,-1.13604
1638176766.296661000,7.80291,-457.021,-1.08621
1638176766.896961000,7.76126,-459.075,-1.02205
1638176767.597336000,7.73461,-461.39,-0.974497
1638176768.298820000,7.74756,-463.451,-0.916534
1638176769.098100000,7.76543,-465.524,-0.874569
1638176769.998564000,7.79932,-467.535,-0.853233
1638176771.199184000,7.85782,-469.566,-0.849642
1638176772.800319000,7.91092,-471.578,-0.854059
1638176803.116559000,7.9788,-473.534,-1.1683
1638176813.222116000,7.98706,-475.45,-1.17369
1638176834.833496000,7.98238,-477.555,-1.14583
1638176836.534366000,8.00267,-479.776,-1.13104
1638176837.534881000,8.10813,-482.021,-1.11216
1638176838.335320000,8.29886,-484.095,-1.09769
1638176839.135709000,8.50777,-486.138,-1.08827
1638176839.836069000,8.67813,-488.329,-1.07361
1638176840.436377000,8.81255,-490.417,-1.05898
1638176841.036685000,8.94881,-492.77,-1.03005
1638176841.536947000,9.04618,-494.872,-1.01265
1638176842.037207000,9.13664,-497.114,-0.99199
1638176842.537467000,9.21192,-499.554,-0.974119
1638176842.937705000,9.27488,-501.653,-0.951093
1638176843.337887000,9.32447,-503.87,-0.930834
1638176843.738091000,9.366,-506.186,-0.914505
1638176844.138302000,9.4237,-508.605,-0.895552
1638176844.538511000,9.4754,-511.129,-0.876615
1638176844.938723000,9.52001,-513.76,-0.857857
1638176845.238885000,9.54442,-515.798,-0.837538
1638176845.539034000,9.57883,-517.863,-0.811447
1638176845.839197000,9.613,-519.918,-0.81532
1638176846.139361000,9.66565,-521.983,-0.810297
1638176846.439502000,9.71578,-524.041,-0.803469
1638176846.739655000,9.76415,-526.092,-0.785045
1638176847.039814000,9.79157,-528.126,-0.778837
1638176847.440026000,9.82127,-530.819,-0.762313
1638176847.840242000,9.8506,-533.484,-0.750622
1638176848.240645000,9.87333,-536.139,-0.751109
1638176848.640647000,9.89474,-538.773,-0.775057
1638176849.040885000,9.92308,-541.425,-0.794308
1638176849.441069000,9.96232,-544.102,-0.821332
1638176849.841296000,10.0054,-546.81,-0.846308
1638176850.241480000,10.0407,-549.54,-0.882096
1638176850.641694000,10.0861,-552.304,-0.907895
1638176850.941844000,10.1332,-554.384,-0.921193
1638176851.242012000,10.1938,-556.461,-0.927194
1638176851.542191000,10.2523,-558.541,-0.939565
1638176851.842310000,10.3133,-560.609,-0.956544
1638176852.142486000,10.3721,-562.665,-0.957623
1638176852.442628000,10.4342,-564.713,-0.960699
1638176852.742788000,10.4972,-566.756,-0.964654
1638176853.042929000,10.5609,-568.789,-0.966166
1638176853.343090000,10.6251,-570.815,-0.965201
1638176853.643242000,10.6909,-572.832,-0.963803
1638176853.943404000,10.7551,-574.848,-0.962452
1638176854.243554000,10.8216,-576.854,-0.967937
1638176854.643763000,10.9091,-579.513,-0.960821
1638176855.043967000,10.9867,-582.156,-0.944006
1638176855.444184000,11.0872,-584.756,-0.933672
1638176855.844372000,11.1617,-587.35,-0.909141
1638176856.244601000,11.2691,-589.886,-0.892277
1638176856.644828000,11.3889,-592.413,-0.865215
1638176857.045017000,11.5149,-594.92,-0.846059
1638176857.445214000,11.6449,-597.408,-0.809562
1638176857.845442000,11.7769,-599.876,-0.758661
1638176858.245632000,11.8754,-602.337,-0.718859
1638176858.645843000,11.9488,-604.786,-0.686639
1638176859.046060000,12.0008,-607.239,-0.658444
1638176859.446257000,12.04,-609.713,-0.630891
1638176859.846459000,12.0634,-612.205,-0.607207
1638176860.246662000,12.0849,-614.72,-0.578599
1638176860.646874000,12.106,-617.259,-0.546933
1638176861.047085000,12.1213,-619.813,-0.526161
1638176861.447290000,12.1345,-622.126,-0.498874
1638176861.847494000,12.148,-624.989,-0.449917
1638176862.247695000,12.1719,-627.588,-0.43753
1638176862.647907000,12.1862,-630.226,-0.403132
1638176863.048682000,12.2108,-632.847,-0.396804
1638176863.448504000,12.2254,-635.48,-0.366549
1638176863.848715000,12.244,-638.111,-0.335157
1638176864.249151000,12.2751,-640.739,-0.312046
1638176864.649122000,12.3085,-643.365,-0.290112
1638176865.049325000,12.3545,-645.986,-0.274593
1638176865.449539000,12.4066,-648.595,-0.267334
1638176865.849737000,12.4616,-651.211,-0.243288
1638176866.249955000,12.5098,-653.819,-0.230898
1638176866.650177000,12.5848,-656.426,-0.211763
1638176867.050363000,12.6618,-659.028,-0.180472
1638176867.450585000,12.7343,-661.639,-0.127381
1638176867.850775000,12.8277,-664.234,-0.0727322
1638176868.251012000,12.9264,-666.842,-0.028295
1638176868.651194000,13.0453,-669.964,-0.00129528
1638176869.051409000,13.1133,-672.046,0.0237893
1638176869.451607000,13.1846,-674.654,0.0562641
1638176869.851814000,13.2546,-677.272,0.0841693
1638176870.252050000,13.3422,-679.9,0.104417
1638176870.652249000,13.4291,-682.54,0.127049
1638176871.052449000,13.5075,-685.17,0.143367
1638176871.452667000,13.571,-687.408,0.165317
1638176871.852869000,13.6648,-690.437,0.189259
1638176872.253058000,13.7272,-693.081,0.216204
1638176872.553218000,13.7735,-695.078,0.242995
1638176872.853372000,13.8211,-697.074,0.267767
1638176873.253578000,13.938,-699.732,0.367198
1638176873.653789000,14.0601,-702.352,0.466556
1638176874.054000000,14.1891,-704.933,0.573671
1638176874.454399000,14.3195,-707.458,0.657961
1638176874.854576000,14.4454,-709.939,0.747008
1638176875.254787000,14.5557,-712.345,0.834253
1638176875.654995000,14.6658,-714.663,0.920269
1638176876.055200000,14.7633,-717.116,0.980456
1638176876.455610000,14.8427,-719.15,1.01531
1638176876.855797000,14.9202,-721.123,1.05365
1638176877.255998000,15.0229,-723.219,1.05506
1638176877.756258000,15.1415,-725.619,1.06389
1638176878.256516000,15.1957,-727.936,1.08437
1638176878.756782000,15.1813,-730.132,1.10534
1638176879.257032000,15.0856,-732.197,1.12804
1638176879.857342000,14.8928,-734.405,1.14477
1638176880.557704000,14.4622,-736.765,1.17838
1638176881.258068000,13.9129,-738.902,1.1882
1638176881.958444000,13.2439,-740.844,1.19747
1638176882.758842000,12.3501,-742.789,1.19415
1638176883.559263000,11.1424,-744.692,1.19462
1638176884.359683000,9.78441,-746.217,1.19419
1638176885.060048000,8.08248,-747.569,1.1841
1638176885.660356000,6.23552,-748.577,1.17025
1638176886.260662000,3.99056,-749.378,1.15799
1638176886.760922000,1.88015,-749.837,1.13018
1638176887.261188000,-0.41133,-750.158,1.11625
1638176887.761616000,-2.82626,-750.406,1.10593
1638176888.161838000,-4.85889,-750.557,1.10009
1638176888.562021000,-6.9788,-750.668,1.10123
1638176888.962231000,-9.13086,-750.767,1.09215
1638176889.362442000,-11.2904,-750.839,1.07709
1638176889.762664000,-13.4771,-750.863,1.07625
1638176890.162880000,-15.6462,-750.86,1.07996
1638176890.563078000,-17.8283,-750.849,1.0882
1638176890.963276000,-20.0134,-750.828,1.08264
1638176891.363933000,-22.1915,-750.802,1.06448
1638176891.763690000,-24.3675,-750.769,1.04495
1638176892.163912000,-26.55,-750.737,1.02145
1638176892.564103000,-28.7493,-750.704,1.00483
1638176892.964337000,-30.9566,-750.68,0.987366
1638176893.364521000,-33.1782,-750.694,0.975786
1638176893.765369000,-35.4275,-750.739,0.968247
1638176894.164933000,-37.7122,-750.801,0.948413
1638176894.565143000,-40.024,-750.894,0.925256
1638176894.965353000,-42.3601,-750.983,0.910836
1638176895.365584000,-44.7137,-751.03,0.909574
1638176895.765769000,-47.1035,-751.066,0.907631
1638176896.165977000,-49.5442,-751.139,0.885012
1638176896.566169000,-52.0054,-751.219,0.857122
1638176896.966376000,-54.4683,-751.299,0.835431
1638176897.366590000,-56.913,-751.386,0.819667
1638176897.766789000,-59.3418,-751.473,0.80661
1638176898.166999000,-61.7338,-751.555,0.784561
1638176898.567208000,-64.0768,-751.637,0.758804
1638176898.967418000,-66.3877,-751.722,0.738723
1638176899.367629000,-68.6717,-751.813,0.718915
1638176899.767834000,-70.9304,-751.904,0.70095
1638176900.168041000,-73.2008,-751.993,0.68779
1638176900.568257000,-75.6641,-752.09,0.672177
1638176900.968455000,-77.9804,-752.174,0.652947
1638176901.368667000,-80.5004,-752.269,0.629067
1638176901.768867000,-83.0969,-752.371,0.609849
1638176902.069029000,-85.0886,-752.451,0.599272
1638176902.369199000,-87.1126,-752.528,0.589834
1638176902.669339000,-89.1601,-752.605,0.580907
1638176902.969497000,-91.2277,-752.655,0.532814
1638176903.269653000,-93.3331,-752.675,0.449344
1638176903.569802000,-95.4631,-752.692,0.362046
1638176903.869962000,-97.611,-752.715,0.285045
1638176904.170114000,-99.7639,-752.766,0.278024
1638176904.470287000,-101.943,-752.814,0.268745
1638176904.770418000,-104.137,-752.867,0.254233
1638176905.070580000,-106.337,-752.924,0.240111
1638176905.370736000,-108.562,-752.982,0.239244
1638176905.670888000,-110.643,-753.035,0.224208
1638176905.971073000,-113.039,-753.102,0.213911
1638176906.271217000,-115.289,-753.168,0.203677
1638176906.571373000,-117.554,-753.235,0.200145
1638176906.871534000,-119.832,-753.306,0.199549
1638176907.171671000,-122.115,-753.384,0.197133
1638176907.471859000,-124.408,-753.465,0.198434
1638176907.771985000,-126.71,-753.546,0.202556
1638176908.072141000,-129.019,-753.632,0.206586
1638176908.372628000,-131.336,-753.718,0.210548
1638176908.672472000,-133.663,-753.809,0.212487
1638176908.972606000,-135.97,-753.907,0.204438
1638176909.272783000,-138.298,-754.004,0.218776
1638176909.572947000,-140.611,-754.102,0.217285
1638176909.873088000,-142.928,-754.205,0.224785
1638176910.173233000,-145.246,-754.307,0.220134
1638176910.473400000,-147.536,-754.414,0.207383
1638176910.773543000,-149.848,-754.523,0.215339
1638176911.073698000,-152.136,-754.629,0.197745
1638176911.373860000,-154.422,-754.733,0.192219
1638176911.674009000,-156.557,-754.833,0.185728
1638176911.974194000,-158.975,-754.956,0.176758
1638176912.274313000,-161.248,-755.076,0.184249
1638176912.574475000,-163.51,-755.189,0.184503
1638176912.874634000,-165.753,-755.304,0.182375
1638176913.174785000,-168.0,-755.412,0.184402
1638176913.474946000,-170.228,-755.517,0.178433
1638176913.775097000,-172.438,-755.621,0.165679
1638176914.075249000,-174.645,-755.723,0.166678
1638176914.375581000,-176.984,-755.832,0.159485
1638176914.675748000,-179.167,-755.936,0.159736
1638176914.975893000,-181.347,-756.039,0.159262
1638176915.277321000,-183.51,-756.14,0.152869
1638176915.576233000,-185.66,-756.24,0.151048
1638176915.876368000,-187.818,-756.347,0.153432
1638176916.176516000,-189.927,-756.454,0.12901
1638176916.476679000,-192.033,-756.563,0.131397
1638176916.776832000,-194.091,-756.679,0.121904
1638176917.076982000,-196.099,-756.792,0.118601
1638176917.477191000,-198.678,-756.942,0.1063
1638176917.877413000,-201.405,-757.076,0.0954696
1638176918.277612000,-203.583,-757.162,0.0869967
1638176918.677814000,-205.947,-757.245,0.0710231
1638176919.078094000,-208.277,-757.326,0.0675366
1638176919.478247000,-210.559,-757.409,0.0605677
1638176919.878437000,-212.803,-757.485,0.062779
1638176920.278662000,-215.027,-757.548,0.0638979
1638176920.678848000,-217.252,-757.596,0.0777954
1638176921.079051000,-219.472,-757.644,0.085866
1638176921.479262000,-221.697,-757.687,0.0904738
1638176921.879470000,-223.937,-757.75,0.0898517
1638176922.279674000,-226.212,-757.839,0.0952178
1638176922.679877000,-228.524,-757.955,0.0969547
1638176923.080089000,-230.873,-758.088,0.0953412
1638176923.480930000,-233.251,-758.232,0.0973964
1638176923.880506000,-235.86,-758.399,0.10272
1638176924.280711000,-237.968,-758.533,0.106209
1638176924.680914000,-240.274,-758.675,0.113235
1638176925.081134000,-242.463,-758.805,0.11303
1638176925.481334000,-244.52,-758.919,0.116994
1638176925.981594000,-246.894,-759.045,0.11802
1638176926.481878000,-249.124,-759.138,0.12063
1638176926.982109000,-251.213,-759.207,0.116954
1638176927.582421000,-253.603,-759.262,0.118197
1638176928.182758000,-255.908,-759.306,0.121246
1638176928.783043000,-258.152,-759.345,0.123069
1638176929.383361000,-260.428,-759.374,0.121691
1638176929.983679000,-262.777,-759.424,0.125798
1638176930.483933000,-264.812,-759.482,0.139753
1638176930.984186000,-266.918,-759.574,0.147454
1638176931.484464000,-269.083,-759.681,0.154325
1638176931.984709000,-271.327,-759.809,0.163161
1638176932.484973000,-273.644,-759.94,0.168744
1638176932.985226000,-276.027,-760.073,0.17136
1638176933.485478000,-278.459,-760.202,0.167031
1638176933.885695000,-280.444,-760.29,0.171311
1638176934.285904000,-282.435,-760.382,0.166026
1638176934.686102000,-284.452,-760.457,0.160853
1638176935.086315000,-286.473,-760.513,0.154529
1638176935.486529000,-288.533,-760.557,0.153254
1638176935.886732000,-290.596,-760.586,0.142203
1638176936.286943000,-292.688,-760.568,0.127568
1638176936.687141000,-294.802,-760.537,0.132585
1638176937.087353000,-296.951,-760.559,0.135599
1638176937.487564000,-299.13,-760.618,0.124004
1638176937.887764000,-301.33,-760.672,0.104059
1638176938.287976000,-303.574,-760.679,0.10201
1638176938.688177000,-305.808,-760.687,0.0841079
1638176939.088387000,-308.022,-760.721,0.0759459
1638176939.488591000,-310.188,-760.777,0.066617
1638176939.888800000,-312.286,-760.832,0.0583895
1638176940.289028000,-314.295,-760.87,0.0317165
1638176940.789281000,-316.701,-760.921,-0.000449807
1638176941.289538000,-319.035,-760.97,-0.0251529
1638176941.790157000,-321.285,-761.017,-0.0523301
1638176942.290063000,-323.459,-761.103,-0.0581918
1638176942.790293000,-325.576,-761.209,-0.0507663
1638176943.290555000,-327.636,-761.315,-0.100615
1638176943.790822000,-329.606,-761.423,-0.180892
1638176944.291069000,-331.786,-761.536,-0.202451
1638176944.791329000,-333.951,-761.654,-0.225323
1638176945.291603000,-336.422,-761.817,-0.232457
1638176945.691795000,-338.507,-761.972,-0.231766
1638176946.092031000,-341.218,-762.165,-0.227679
1638176946.492205000,-342.901,-762.284,-0.22588
1638176946.892416000,-345.203,-762.427,-0.23688
1638176947.292620000,-347.511,-762.501,-0.271187
1638176947.692821000,-349.825,-762.537,-0.301681
1638176948.093034000,-352.117,-762.58,-0.309534
1638176948.493242000,-354.392,-762.633,-0.298229
1638176948.893458000,-356.647,-762.675,-0.293526
1638176949.293659000,-358.906,-762.682,-0.311344
1638176949.694015000,-361.091,-762.687,-0.333074
1638176950.094077000,-363.162,-762.712,-0.345579
1638176950.594334000,-365.589,-762.764,-0.355615
1638176951.094598000,-367.912,-762.83,-0.365209
1638176951.594856000,-370.203,-762.909,-0.378617
1638176952.095118000,-372.585,-762.968,-0.392652
1638176952.595383000,-374.932,-763.017,-0.399586
1638176953.095633000,-377.246,-763.136,-0.405334
1638176953.495856000,-379.37,-763.297,-0.407699
1638176953.896051000,-381.496,-763.476,-0.41176
1638176954.296255000,-383.706,-763.672,-0.427315
1638176954.696485000,-386.007,-763.865,-0.443544
1638176955.096679000,-388.382,-764.01,-0.447079
1638176955.496877000,-390.8,-764.106,-0.44963
1638176955.897086000,-393.243,-764.178,-0.455065
1638176956.297299000,-395.672,-764.236,-0.488748
1638176956.697505000,-398.107,-764.28,-0.521643
1638176957.097710000,-400.574,-764.319,-0.539364
1638176957.497921000,-403.057,-764.351,-0.554156
1638176957.898132000,-405.539,-764.374,-0.568273
1638176958.298333000,-407.887,-764.376,-0.56806
1638176958.698537000,-410.351,-764.372,-0.565701
1638176959.098773000,-412.828,-764.373,-0.562075
1638176959.498956000,-416.388,-764.382,-0.560651
1638176959.899873000,-418.072,-764.397,-0.558472
1638176960.299376000,-420.427,-764.444,-0.560123
1638176960.699593000,-422.398,-764.484,-0.560214
1638176961.099792000,-424.806,-764.531,-0.55727
1638176961.500029000,-427.398,-764.578,-0.555015
1638176961.900235000,-429.155,-764.612,-0.563244
1638176962.300415000,-431.495,-764.66,-0.592858
1638176962.700616000,-433.48,-764.708,-0.610055
1638176963.100826000,-435.538,-764.761,-0.627661
1638176963.501035000,-437.568,-764.816,-0.638743
1638176964.001295000,-440.273,-764.916,-0.660812
1638176964.501558000,-442.552,-765.031,-0.689614
1638176965.001818000,-444.991,-765.138,-0.719254
1638176965.502079000,-447.405,-765.206,-0.742803
1638176966.002333000,-449.784,-765.274,-0.746294
1638176966.502619000,-452.101,-765.335,-0.70969
1638176967.002852000,-454.416,-765.415,-0.699278
1638176967.503168000,-456.761,-765.535,-0.74571
1638176968.003386000,-459.167,-765.689,-0.803602
1638176968.503637000,-461.665,-765.905,-0.875494
1638176968.903838000,-463.729,-766.057,-0.932088
1638176969.304104000,-465.894,-766.113,-0.974139
1638176969.704254000,-468.096,-766.163,-1.0147
1638176970.104488000,-470.269,-766.185,-1.07669
1638176970.504856000,-472.423,-766.191,-1.14456
1638176970.905049000,-474.573,-766.198,-1.20748
1638176971.305257000,-476.738,-766.234,-1.23656
1638176971.705459000,-478.883,-766.266,-1.27324
1638176972.105674000,-481.01,-766.306,-1.30358
1638176972.505884000,-483.01,-766.345,-1.32452
1638176972.906089000,-485.136,-766.384,-1.34825
1638176973.406362000,-487.34,-766.384,-1.37519
1638176973.906607000,-489.454,-766.388,-1.40757
1638176974.406866000,-491.604,-766.402,-1.47954
1638176974.907125000,-493.612,-766.414,-1.54577
1638176975.507436000,-495.89,-766.441,-1.58359
1638176976.107742000,-498.12,-766.47,-1.60067
1638176976.708082000,-500.287,-766.49,-1.6288
1638176977.308544000,-502.356,-766.493,-1.66117
1638176978.008898000,-504.716,-766.5,-1.70167
1638176978.709260000,-507.234,-766.575,-1.73451
1638176979.309579000,-509.251,-766.521,-1.75617
1638176979.909916000,-511.345,-766.455,-1.77655
1638176980.510197000,-513.679,-766.538,-1.81472
1638176981.010456000,-515.744,-766.598,-1.81896
1638176981.510717000,-517.886,-766.625,-1.78
1638176982.010978000,-520.125,-766.688,-1.76059
1638176982.511238000,-522.497,-766.802,-1.77976
1638176983.011503000,-524.993,-766.94,-1.80291
1638176983.511747000,-527.509,-767.099,-1.84343
1638176983.911955000,-529.548,-767.24,-1.86753
